height,timestamp,human_date,txs_count,vm_status,type,gas_used,max_gas_amount,gas_unit_price
19000268,1667218260585147,2022-10-31T12:11:00,4,Executed successfully,user_transaction,541,1104,101
19000269,1667218260585147,2022-10-31T12:11:00,8,Executed successfully,user_transaction,1770,2048,100
19000270,1667218260585147,2022-10-31T12:11:00,4,Executed successfully,user_transaction,996,2000,100
19000271,1667218260585147,2022-10-31T12:11:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000272,1667218260826520,2022-10-31T12:11:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000273,1667218260826520,2022-10-31T12:11:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000274,1667218261061101,2022-10-31T12:11:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000275,1667218261061101,2022-10-31T12:11:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000276,1667218261607036,2022-10-31T12:11:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000277,1667218261607036,2022-10-31T12:11:01,10,Executed successfully,user_transaction,3160,10000,101
19000278,1667218261607036,2022-10-31T12:11:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000279,1667218262115323,2022-10-31T12:11:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000280,1667218262115323,2022-10-31T12:11:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000281,1667218262333962,2022-10-31T12:11:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000282,1667218262333962,2022-10-31T12:11:02,4,Executed successfully,user_transaction,541,2000,101
19000283,1667218262333962,2022-10-31T12:11:02,9,Executed successfully,user_transaction,2588,5114,101
19000284,1667218262333962,2022-10-31T12:11:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000285,1667218262518611,2022-10-31T12:11:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000286,1667218262518611,2022-10-31T12:11:02,18,Executed successfully,user_transaction,4994,200000,101
19000287,1667218262518611,2022-10-31T12:11:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000288,1667218262754550,2022-10-31T12:11:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000289,1667218262754550,2022-10-31T12:11:02,4,Executed successfully,user_transaction,913,20000,122
19000290,1667218262754550,2022-10-31T12:11:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000291,1667218263002904,2022-10-31T12:11:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000292,1667218263002904,2022-10-31T12:11:03,4,Executed successfully,user_transaction,585,4000,101
19000293,1667218263002904,2022-10-31T12:11:03,8,Executed successfully,user_transaction,4784,20000,101
19000294,1667218263002904,2022-10-31T12:11:03,5,Executed successfully,user_transaction,1370,2612,100
19000295,1667218263002904,2022-10-31T12:11:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000296,1667218263217149,2022-10-31T12:11:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000297,1667218263217149,2022-10-31T12:11:03,8,Executed successfully,user_transaction,99607,199086,101
19000298,1667218263217149,2022-10-31T12:11:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000299,1667218263401199,2022-10-31T12:11:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000300,1667218263401199,2022-10-31T12:11:03,4,Executed successfully,user_transaction,541,2000,101
19000301,1667218263401199,2022-10-31T12:11:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000302,1667218263671030,2022-10-31T12:11:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000303,1667218263671030,2022-10-31T12:11:03,11,Executed successfully,user_transaction,4701,10000,101
19000304,1667218263671030,2022-10-31T12:11:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000305,1667218263938733,2022-10-31T12:11:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000306,1667218263938733,2022-10-31T12:11:03,10,Executed successfully,user_transaction,3160,10000,101
19000307,1667218263938733,2022-10-31T12:11:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000308,1667218264240910,2022-10-31T12:11:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000309,1667218264240910,2022-10-31T12:11:04,10,Executed successfully,user_transaction,5461,10000,101
19000310,1667218264240910,2022-10-31T12:11:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000311,1667218264467302,2022-10-31T12:11:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000312,1667218264467302,2022-10-31T12:11:04,4,Executed successfully,user_transaction,541,2000,101
19000313,1667218264467302,2022-10-31T12:11:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000314,1667218264694520,2022-10-31T12:11:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000315,1667218264694520,2022-10-31T12:11:04,5,Executed successfully,user_transaction,1538,2000,101
19000316,1667218264694520,2022-10-31T12:11:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000317,1667218264938413,2022-10-31T12:11:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000318,1667218264938413,2022-10-31T12:11:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000319,1667218265199078,2022-10-31T12:11:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000320,1667218265199078,2022-10-31T12:11:05,8,Executed successfully,user_transaction,4807,9488,101
19000321,1667218265199078,2022-10-31T12:11:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000322,1667218265730974,2022-10-31T12:11:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000323,1667218265730974,2022-10-31T12:11:05,12,Executed successfully,user_transaction,6299,10000,101
19000324,1667218265730974,2022-10-31T12:11:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000325,1667218266015322,2022-10-31T12:11:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000326,1667218266015322,2022-10-31T12:11:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000327,1667218266292594,2022-10-31T12:11:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000328,1667218266292594,2022-10-31T12:11:06,6,Executed successfully,user_transaction,1338,20000,122
19000329,1667218266292594,2022-10-31T12:11:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000330,1667218266699807,2022-10-31T12:11:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000331,1667218266699807,2022-10-31T12:11:06,4,Executed successfully,user_transaction,585,11000,101
19000332,1667218266699807,2022-10-31T12:11:06,4,Executed successfully,user_transaction,541,2000,101
19000333,1667218266699807,2022-10-31T12:11:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000334,1667218266903837,2022-10-31T12:11:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000335,1667218266903837,2022-10-31T12:11:06,14,Executed successfully,user_transaction,6096,200000,101
19000336,1667218266903837,2022-10-31T12:11:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000337,1667218267107854,2022-10-31T12:11:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000338,1667218267107854,2022-10-31T12:11:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000339,1667218267312063,2022-10-31T12:11:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000340,1667218267312063,2022-10-31T12:11:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000341,1667218267787776,2022-10-31T12:11:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000342,1667218267787776,2022-10-31T12:11:07,4,Executed successfully,user_transaction,541,2000,101
19000343,1667218267787776,2022-10-31T12:11:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000344,1667218267978519,2022-10-31T12:11:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000345,1667218267978519,2022-10-31T12:11:07,9,Executed successfully,user_transaction,3576,6956,101
19000346,1667218267978519,2022-10-31T12:11:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000347,1667218268177219,2022-10-31T12:11:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000348,1667218268177219,2022-10-31T12:11:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000349,1667218268383968,2022-10-31T12:11:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000350,1667218268383968,2022-10-31T12:11:08,5,Executed successfully,user_transaction,589,10000,101
19000351,1667218268383968,2022-10-31T12:11:08,11,Executed successfully,user_transaction,4701,10000,101
19000352,1667218268383968,2022-10-31T12:11:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000353,1667218268620366,2022-10-31T12:11:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000354,1667218268620366,2022-10-31T12:11:08,11,Executed successfully,user_transaction,4701,10000,101
19000355,1667218268620366,2022-10-31T12:11:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000356,1667218268890968,2022-10-31T12:11:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000357,1667218268890968,2022-10-31T12:11:08,7,Executed successfully,user_transaction,13382,26714,101
19000358,1667218268890968,2022-10-31T12:11:08,22,Executed successfully,user_transaction,5926,200000,101
19000359,1667218268890968,2022-10-31T12:11:08,11,Executed successfully,user_transaction,4701,10000,101
19000360,1667218268890968,2022-10-31T12:11:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000361,1667218269141727,2022-10-31T12:11:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000362,1667218269141727,2022-10-31T12:11:09,5,Executed successfully,user_transaction,1538,2000,101
19000363,1667218269141727,2022-10-31T12:11:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000364,1667218269354782,2022-10-31T12:11:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000365,1667218269354782,2022-10-31T12:11:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000366,1667218269544701,2022-10-31T12:11:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000367,1667218269544701,2022-10-31T12:11:09,12,Executed successfully,user_transaction,6299,10000,101
19000368,1667218269544701,2022-10-31T12:11:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000369,1667218269788692,2022-10-31T12:11:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000370,1667218269788692,2022-10-31T12:11:09,5,Executed successfully,user_transaction,1538,2000,101
19000371,1667218269788692,2022-10-31T12:11:09,14,Executed successfully,user_transaction,4442,8756,101
19000372,1667218269788692,2022-10-31T12:11:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000373,1667218269987107,2022-10-31T12:11:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000374,1667218269987107,2022-10-31T12:11:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000375,1667218270193033,2022-10-31T12:11:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000376,1667218270193033,2022-10-31T12:11:10,8,Executed successfully,user_transaction,4791,5673,100
19000377,1667218270193033,2022-10-31T12:11:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000378,1667218270616110,2022-10-31T12:11:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000379,1667218270616110,2022-10-31T12:11:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000380,1667218270829439,2022-10-31T12:11:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000381,1667218270829439,2022-10-31T12:11:10,11,Executed successfully,user_transaction,6499,100000,100
19000382,1667218270829439,2022-10-31T12:11:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000383,1667218271055619,2022-10-31T12:11:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000384,1667218271055619,2022-10-31T12:11:11,22,Executed successfully,user_transaction,6062,200000,101
19000385,1667218271055619,2022-10-31T12:11:11,6,Executed successfully,user_transaction,1612,2000,100
19000386,1667218271055619,2022-10-31T12:11:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000387,1667218271241339,2022-10-31T12:11:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000388,1667218271241339,2022-10-31T12:11:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000389,1667218271443943,2022-10-31T12:11:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000390,1667218271443943,2022-10-31T12:11:11,4,Executed successfully,user_transaction,541,1016,101
19000391,1667218271443943,2022-10-31T12:11:11,5,Executed successfully,user_transaction,1878,3688,101
19000392,1667218271443943,2022-10-31T12:11:11,4,Executed successfully,user_transaction,541,2000,101
19000393,1667218271443943,2022-10-31T12:11:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000394,1667218271671090,2022-10-31T12:11:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000395,1667218271671090,2022-10-31T12:11:11,16,Executed successfully,user_transaction,8590,17052,101
19000396,1667218271671090,2022-10-31T12:11:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000397,1667218271870422,2022-10-31T12:11:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000398,1667218271870422,2022-10-31T12:11:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000399,1667218272106843,2022-10-31T12:11:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000400,1667218272106843,2022-10-31T12:11:12,10,Executed successfully,user_transaction,3160,10000,101
19000401,1667218272106843,2022-10-31T12:11:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000402,1667218272323447,2022-10-31T12:11:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000403,1667218272323447,2022-10-31T12:11:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000404,1667218272515437,2022-10-31T12:11:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000405,1667218272515437,2022-10-31T12:11:12,22,Executed successfully,user_transaction,5516,200000,101
19000406,1667218272515437,2022-10-31T12:11:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000407,1667218272821662,2022-10-31T12:11:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000408,1667218272821662,2022-10-31T12:11:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000409,1667218273049513,2022-10-31T12:11:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000410,1667218273049513,2022-10-31T12:11:13,5,Executed successfully,user_transaction,1878,3688,101
19000411,1667218273049513,2022-10-31T12:11:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000412,1667218273248292,2022-10-31T12:11:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000413,1667218273248292,2022-10-31T12:11:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000414,1667218273466345,2022-10-31T12:11:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000415,1667218273466345,2022-10-31T12:11:13,12,Executed successfully,user_transaction,4357,8654,101
19000416,1667218273466345,2022-10-31T12:11:13,4,Executed successfully,user_transaction,541,2000,101
19000417,1667218273466345,2022-10-31T12:11:13,7,Executed successfully,user_transaction,1331,2602,100
19000418,1667218273466345,2022-10-31T12:11:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000419,1667218273783326,2022-10-31T12:11:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000420,1667218273783326,2022-10-31T12:11:13,11,Executed successfully,user_transaction,4701,10000,101
